id_trabajador,estado,antiguedad,curso,curso_id
643,Nuevo León,1.0,Selección de personal,21
1393,Quintana Roo,1.0,Selección de personal,21
1718,Morelos,1.0,Selección de personal,22
1729,Colima,1.0,Selección de personal,22
1919,Ciudad de México,1.0,Selección de personal,22
702,México,0.1,Selección de personal,22
1254,Durango,0.0,Selección de personal,22
1258,México,32.0,Selección de personal,22
385,Jalisco,31.0,Selección de personal,22
754,Ciudad de México,31.0,Selección de personal,22
801,Guanajuato,31.0,Selección de personal,22
1030,México,31.0,Selección de personal,22
1200,Aguascalientes,31.0,Selección de personal,22
591,Guerrero,31.0,Selección de personal,22
1067,México,31.0,Selección de personal,22
1190,Guanajuato,31.0,Selección de personal,22
1342,Yucatán,31.0,Selección de personal,22
302,Guanajuato,30.0,Selección de personal,22
596,México,30.0,Selección de personal,22
791,Campeche,30.0,Selección de personal,22
1598,Jalisco,30.0,Selección de personal,22
1732,Nuevo León,30.0,Selección de personal,22
2099,Zacatecas,30.0,Selección de personal,23
6,Chihuahua,30.0,Selección de personal,23
347,México,30.0,Selección de personal,23
459,Colima,30.0,Selección de personal,23
946,Chiapas,30.0,Selección de personal,23
1970,Chihuahua,30.0,Selección de personal,23
698,Guanajuato,30.0,Selección de personal,23
1021,Colima,30.0,Selección de personal,23
1564,Puebla,30.0,Selección de personal,23
1735,San Luis Potosí,30.0,Selección de personal,23
2118,Sinaloa,30.0,Selección de personal,23
1074,Tamaulipas,29.0,Selección de personal,23
1260,Coahuila,29.0,Selección de personal,23
1269,Veracruz,29.0,Selección de personal,23
195,Tabasco,29.0,Selección de personal,23
235,México,29.0,Selección de personal,23
480,Veracruz,29.0,Selección de personal,23
1470,Durango,29.0,Selección de personal,23
1489,Aguascalientes,29.0,Selección de personal,23
1515,Tamaulipas,29.0,Selección de personal,23
898,Ciudad de México,28.0,Selección de personal,24
1616,Guanajuato,28.0,Selección de personal,24
1625,Hidalgo,28.0,Selección de personal,24
1823,Durango,28.0,Selección de personal,24
734,Ciudad de México,28.0,Selección de personal,24
1376,Aguascalientes,28.0,Selección de personal,24
1377,Aguascalientes,28.0,Selección de personal,24
1747,Michoacán,28.0,Selección de personal,24
1809,Tamaulipas,28.0,Selección de personal,24
2060,Michoacán,28.0,Selección de personal,24
1171,Ciudad de México,28.0,Selección de personal,24
1583,Chiapas,28.0,Selección de personal,24
1354,Jalisco,27.0,Selección de personal,24
71,Nuevo León,27.0,Selección de personal,24
1797,Ciudad de México,26.0,Selección de personal,24
2087,Hidalgo,26.0,Selección de personal,24
171,Veracruz,25.8,Selección de personal,24
512,México,25.0,Selección de personal,24
814,Ciudad de México,25.0,Selección de personal,24
1322,México,25.0,Selección de personal,24
1642,Guanajuato,25.0,Selección de personal,25
1065,México,25.0,Selección de personal,25
1341,México,25.0,Selección de personal,25
2092,Ciudad de México,25.0,Selección de personal,25
1832,Chiapas,25.0,Selección de personal,25
1557,Guanajuato,24.0,Selección de personal,25
140,Tlaxcala,23.0,Selección de personal,25
326,Veracruz,23.0,Selección de personal,25
1397,Tlaxcala,23.0,Selección de personal,25
661,Nuevo León,22.0,Selección de personal,25
1420,Sinaloa,22.0,Selección de personal,25
2181,Veracruz,22.0,Selección de personal,25
119,Guanajuato,22.0,Selección de personal,25
1739,Aguascalientes,22.0,Selección de personal,25
687,Puebla,21.0,Selección de personal,25
868,Ciudad de México,21.0,Selección de personal,25
1447,Ciudad de México,21.0,Selección de personal,25
592,Ciudad de México,20.0,Selección de personal,25
1277,Puebla,20.0,Selección de personal,25
1361,México,20.0,Selección de personal,25
203,México,20.0,Selección de personal,26
191,Veracruz,20.0,Selección de personal,26
286,Coahuila,20.0,Selección de personal,26
1153,Ciudad de México,20.0,Selección de personal,26
312,Sinaloa,19.0,Selección de personal,26
1668,Sinaloa,19.0,Selección de personal,26
1952,Tlaxcala,19.0,Selección de personal,26
837,Nuevo León,19.0,Selección de personal,26
1405,Jalisco,19.0,Selección de personal,26
2139,Hidalgo,19.0,Selección de personal,26
1231,Veracruz,18.0,Selección de personal,26
1560,Oaxaca,18.0,Selección de personal,26
1617,Ciudad de México,17.0,Selección de personal,26
412,Ciudad de México,16.0,Selección de personal,26
855,Guanajuato,16.0,Selección de personal,26
2068,Guerrero,16.0,Selección de personal,26
565,Guanajuato,16.0,Selección de personal,26
949,Chiapas,15.0,Selección de personal,26
1019,Jalisco,15.0,Selección de personal,26
262,Ciudad de México,15.0,Selección de personal,26
666,Veracruz,15.0,Selección de personal,27
1331,Puebla,15.0,Selección de personal,27
1399,México,14.0,Selección de personal,27
1286,Puebla,14.0,Selección de personal,27
1324,Chihuahua,14.0,Selección de personal,27
45,Veracruz,13.0,Selección de personal,27
73,Guanajuato,13.0,Selección de personal,27
496,Jalisco,13.0,Selección de personal,27
612,Ciudad de México,13.0,Selección de personal,27
553,México,13.0,Selección de personal,27
1349,Veracruz,13.0,Selección de personal,27
1267,México,13.0,Selección de personal,27
1256,Ciudad de México,12.0,Selección de personal,27
90,Nuevo León,11.0,Selección de personal,27
370,México,11.0,Selección de personal,27
493,Zacatecas,11.0,Selección de personal,27
1107,Nuevo León,11.0,Selección de personal,27
1740,Chihuahua,11.0,Selección de personal,27
729,Chiapas,11.0,Selección de personal,27
1539,Puebla,11.0,Selección de personal,27
961,Ciudad de México,11.0,Selección de personal,28
55,México,10.0,Selección de personal,28
398,Michoacán,10.0,Selección de personal,28
792,Guanajuato,10.0,Selección de personal,28
996,Ciudad de México,10.0,Selección de personal,28
587,México,10.0,Selección de personal,28
1861,Sonora,10.0,Selección de personal,28
1561,Nuevo León,10.0,Selección de personal,28
1983,Sinaloa,10.0,Selección de personal,28
274,Ciudad de México,9.0,Selección de personal,28
1624,Tamaulipas,8.0,Selección de personal,28
2023,México,8.0,Selección de personal,28
38,Chihuahua,8.0,Selección de personal,28
1904,Morelos,8.0,Selección de personal,28
547,Querétaro,7.0,Selección de personal,28
888,Ciudad de México,7.0,Selección de personal,28
1795,Jalisco,7.0,Selección de personal,28
444,Tabasco,7.0,Selección de personal,28
763,Guanajuato,7.0,Selección de personal,28
2038,Tamaulipas,7.0,Selección de personal,28
693,Baja California Sur,6.0,Operación de las comisiones de vigilancia del registro federal de electores,29
149,Chiapas,6.0,Operación de las comisiones de vigilancia del registro federal de electores,29
122,Chiapas,5.0,Operación de las comisiones de vigilancia del registro federal de electores,29
353,Baja California Sur,5.0,Operación de las comisiones de vigilancia del registro federal de electores,29
735,Tamaulipas,5.0,Operación de las comisiones de vigilancia del registro federal de electores,29
1892,Veracruz,5.0,Operación de las comisiones de vigilancia del registro federal de electores,29
46,Ciudad de México,5.0,Operación de las comisiones de vigilancia del registro federal de electores,29
506,México,5.0,Operación de las comisiones de vigilancia del registro federal de electores,29
723,Tabasco,5.0,Operación de las comisiones de vigilancia del registro federal de electores,29
1082,Puebla,4.5,Operación de las comisiones de vigilancia del registro federal de electores,29
69,Tlaxcala,4.0,Operación de las comisiones de vigilancia del registro federal de electores,29
325,Jalisco,4.0,Operación de las comisiones de vigilancia del registro federal de electores,29
1538,Veracruz,4.0,Operación de las comisiones de vigilancia del registro federal de electores,29
103,Puebla,4.0,Operación de las comisiones de vigilancia del registro federal de electores,29
309,México,4.0,Operación de las comisiones de vigilancia del registro federal de electores,29
1095,San Luis Potosí,4.0,Operación de las comisiones de vigilancia del registro federal de electores,29
1762,México,4.0,Operación de las comisiones de vigilancia del registro federal de electores,29
185,Jalisco,4.0,Operación de las comisiones de vigilancia del registro federal de electores,29
198,Chiapas,2.0,Operación de las comisiones de vigilancia del registro federal de electores,29
482,Tabasco,2.0,Operación de las comisiones de vigilancia del registro federal de electores,29
640,Colima,2.0,Operación de las comisiones de vigilancia del registro federal de electores,30
1425,Sinaloa,2.0,Operación de las comisiones de vigilancia del registro federal de electores,30
1505,Veracruz,2.0,Operación de las comisiones de vigilancia del registro federal de electores,30
1555,Jalisco,2.0,Operación de las comisiones de vigilancia del registro federal de electores,30
789,Chihuahua,1.5,Operación de las comisiones de vigilancia del registro federal de electores,30
1,Chihuahua,1.0,Operación de las comisiones de vigilancia del registro federal de electores,30
360,México,1.0,Operación de las comisiones de vigilancia del registro federal de electores,30
1282,Guanajuato,1.0,Operación de las comisiones de vigilancia del registro federal de electores,30
979,Ciudad de México,1.0,Operación de las comisiones de vigilancia del registro federal de electores,30
1195,Michoacán,1.0,Operación de las comisiones de vigilancia del registro federal de electores,30
2172,Veracruz,1.0,Operación de las comisiones de vigilancia del registro federal de electores,30
379,Oaxaca,0.34,Operación de las comisiones de vigilancia del registro federal de electores,30
450,Guerrero,0.1,Operación de las comisiones de vigilancia del registro federal de electores,30
1550,México,0.0,Operación de las comisiones de vigilancia del registro federal de electores,30
2073,Guerrero,0.0,Operación de las comisiones de vigilancia del registro federal de electores,30
938,Campeche,47.0,Operación de las comisiones de vigilancia del registro federal de electores,30
1422,Guanajuato,36.0,Operación de las comisiones de vigilancia del registro federal de electores,30
745,Veracruz,33.0,Operación de las comisiones de vigilancia del registro federal de electores,30
1731,México,33.0,Operación de las comisiones de vigilancia del registro federal de electores,30
1495,Ciudad de México,33.0,Operación de las comisiones de vigilancia del registro federal de electores,30
799,México,32.0,Operación de las comisiones de vigilancia del registro federal de electores,31
1685,Yucatán,32.0,Operación de las comisiones de vigilancia del registro federal de electores,31
318,Guanajuato,32.0,Operación de las comisiones de vigilancia del registro federal de electores,31
1737,Chiapas,32.0,Operación de las comisiones de vigilancia del registro federal de electores,31
1756,Ciudad de México,32.0,Operación de las comisiones de vigilancia del registro federal de electores,31
106,Nuevo León,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
478,Tamaulipas,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
591,Guerrero,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
655,México,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
755,México,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
761,México,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
817,Guerrero,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
828,Tabasco,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
847,México,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
856,Guanajuato,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
885,Jalisco,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
1318,México,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
1362,Coahuila,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
1603,Chihuahua,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
1714,Guanajuato,31.0,Operación de las comisiones de vigilancia del registro federal de electores,31
1920,Colima,31.0,Operación de las comisiones de vigilancia del registro federal de electores,32
1976,Veracruz,31.0,Operación de las comisiones de vigilancia del registro federal de electores,32
1663,Zacatecas,31.0,Operación de las comisiones de vigilancia del registro federal de electores,32
385,Jalisco,31.0,Operación de las comisiones de vigilancia del registro federal de electores,32
443,Michoacán,31.0,Operación de las comisiones de vigilancia del registro federal de electores,32
1044,Ciudad de México,31.0,Operación de las comisiones de vigilancia del registro federal de electores,32
2030,Coahuila,31.0,Operación de las comisiones de vigilancia del registro federal de electores,32
70,Jalisco,30.0,Operación de las comisiones de vigilancia del registro federal de electores,32
1176,México,30.0,Operación de las comisiones de vigilancia del registro federal de electores,32
1202,Hidalgo,30.0,Operación de las comisiones de vigilancia del registro federal de electores,32
1623,Tamaulipas,30.0,Operación de las comisiones de vigilancia del registro federal de electores,32
1640,Yucatán,30.0,Operación de las comisiones de vigilancia del registro federal de electores,32
1722,Tabasco,30.0,Operación de las comisiones de vigilancia del registro federal de electores,32
254,México,30.0,Operación de las comisiones de vigilancia del registro federal de electores,32
6,Chihuahua,30.0,Operación de las comisiones de vigilancia del registro federal de electores,32
507,Michoacán,29.0,Operación de las comisiones de vigilancia del registro federal de electores,32
757,México,29.0,Operación de las comisiones de vigilancia del registro federal de electores,32
875,Campeche,29.0,Operación de las comisiones de vigilancia del registro federal de electores,32
1099,Ciudad de México,29.0,Operación de las comisiones de vigilancia del registro federal de electores,32
1489,Aguascalientes,29.0,Operación de las comisiones de vigilancia del registro federal de electores,32
1533,Michoacán,29.0,Operación de las comisiones de vigilancia del registro federal de electores,33
1694,Veracruz,29.0,Operación de las comisiones de vigilancia del registro federal de electores,33
2122,Ciudad de México,29.0,Operación de las comisiones de vigilancia del registro federal de electores,33
1141,Nayarit,29.0,Operación de las comisiones de vigilancia del registro federal de electores,33
1180,México,29.0,Operación de las comisiones de vigilancia del registro federal de electores,33
134,Sonora,28.0,Operación de las comisiones de vigilancia del registro federal de electores,33
343,Morelos,28.0,Operación de las comisiones de vigilancia del registro federal de electores,33
774,México,28.0,Operación de las comisiones de vigilancia del registro federal de electores,33
904,Morelos,28.0,Operación de las comisiones de vigilancia del registro federal de electores,33
